Date,Symbol,Buy_Price,Buy_Level,Shares Purchased
2019-09-24,GOOGL,61.014078,1%,1
2019-09-24,GOOGL,60.397774,2%,1
2019-09-27,GOOGL,61.153332,1%,1
2019-09-27,GOOGL,60.535621,2%,1
2019-10-01,GOOGL,60.152498,1%,1
2019-10-02,GOOGL,58.873667,1%,1
2019-10-03,GOOGL,58.226127,1%,1
2019-10-18,GOOGL,61.736894,1%,1
2019-10-29,GOOGL,62.785452,1%,1
2019-11-18,GOOGL,65.557655,1%,1
2019-11-19,GOOGL,65.276693,1%,1
2019-11-20,GOOGL,64.525336,1%,1
2019-11-22,GOOGL,64.113992,1%,1
2019-12-02,GOOGL,64.092339,1%,1
2019-12-30,GOOGL,66.761697,1%,1
2020-01-24,GOOGL,73.45406,1%,1
2020-01-31,GOOGL,72.225901,1%,1
2020-01-31,GOOGL,71.496346,2%,1
2020-02-04,GOOGL,71.568039,1%,1
2020-02-04,GOOGL,70.84513,2%,1
2020-02-05,GOOGL,72.016789,1%,1
2020-02-05,GOOGL,71.289347,2%,1
2020-02-21,GOOGL,74.032711,1%,1
2020-02-24,GOOGL,70.021037,1%,1
2020-02-25,GOOGL,70.41222,1%,1
2020-02-25,GOOGL,69.700985,2%,1
2020-02-25,GOOGL,68.98975,3%,1
2020-02-26,GOOGL,68.639865,1%,1
2020-02-27,GOOGL,66.87635,1%,1
2020-02-27,GOOGL,66.200831,2%,1
2020-02-27,GOOGL,65.525312,3%,1
2020-03-02,GOOGL,66.495018,1%,1
2020-03-03,GOOGL,68.772706,1%,1
2020-03-03,GOOGL,68.078032,2%,1
2020-03-03,GOOGL,67.383358,3%,1
2020-03-03,GOOGL,66.688684,4%,1
2020-03-04,GOOGL,66.86749,1%,1
2020-03-05,GOOGL,66.207655,1%,1
2020-03-05,GOOGL,65.538891,2%,1
2020-03-05,GOOGL,64.870127,3%,1
2020-03-06,GOOGL,62.487761,1%,1
2020-03-10,GOOGL,61.722139,1%,1
2020-03-10,GOOGL,61.098683,2%,1
2020-03-10,GOOGL,60.475227,3%,1
2020-03-11,GOOGL,61.421005,1%,1
2020-03-11,GOOGL,60.800591,2%,1
2020-03-11,GOOGL,60.180177,3%,1
2020-03-11,GOOGL,59.559763,4%,1
2020-03-12,GOOGL,55.238408,1%,1
2020-03-13,GOOGL,57.815266,1%,1
2020-03-13,GOOGL,57.231274,2%,1
2020-03-13,GOOGL,56.647281,3%,1
2020-03-13,GOOGL,56.063289,4%,1
2020-03-13,GOOGL,55.479296,5%,1
2020-03-16,GOOGL,53.614155,1%,1
2020-03-16,GOOGL,53.072598,2%,1
2020-03-17,GOOGL,53.664831,1%,1
2020-03-17,GOOGL,53.122762,2%,1
2020-03-17,GOOGL,52.580693,3%,1
2020-03-18,GOOGL,52.154242,1%,1
2020-03-18,GOOGL,51.627432,2%,1
2020-03-19,GOOGL,53.545759,1%,1
2020-03-19,GOOGL,53.004893,2%,1
2020-03-19,GOOGL,52.464027,3%,1
2020-03-20,GOOGL,55.64582,1%,1
2020-03-20,GOOGL,55.083741,2%,1
2020-03-20,GOOGL,54.521662,3%,1
2020-03-20,GOOGL,53.959583,4%,1
2020-03-20,GOOGL,53.397504,5%,1
2020-03-23,GOOGL,51.97858,1%,1
2020-03-23,GOOGL,51.453544,2%,1
2020-03-23,GOOGL,50.928508,3%,1
2020-03-23,GOOGL,50.403472,4%,1
2020-03-24,GOOGL,54.321227,1%,1
2020-03-25,GOOGL,55.334849,1%,1
2020-03-25,GOOGL,54.775911,2%,1
2020-03-25,GOOGL,54.216973,3%,1
2020-03-26,GOOGL,54.849689,1%,1
2020-03-26,GOOGL,54.295651,2%,1
2020-03-27,GOOGL,55.477053,1%,1
2020-03-27,GOOGL,54.916678,2%,1
2020-03-30,GOOGL,55.731441,1%,1
2020-03-30,GOOGL,55.168497,2%,1
2020-03-30,GOOGL,54.605553,3%,1
2020-03-31,GOOGL,56.523145,1%,1
2020-04-01,GOOGL,55.306305,1%,1
2020-04-01,GOOGL,54.747656,2%,1
2020-04-03,GOOGL,54.849193,1%,1
2020-04-03,GOOGL,54.295161,2%,1
2020-04-03,GOOGL,53.741129,3%,1
2020-04-07,GOOGL,59.882851,1%,1
2020-04-07,GOOGL,59.277974,2%,1
2020-04-07,GOOGL,58.673096,3%,1
2020-04-08,GOOGL,59.198414,1%,1
2020-04-09,GOOGL,59.940431,1%,1
2020-04-09,GOOGL,59.334972,2%,1
2020-04-13,GOOGL,59.119686,1%,1
2020-04-15,GOOGL,61.334406,1%,1
2020-04-16,GOOGL,62.349498,1%,1
2020-04-16,GOOGL,61.719705,2%,1
2020-04-17,GOOGL,63.065924,1%,1
2020-04-20,GOOGL,62.484815,1%,1
2020-04-21,GOOGL,61.147424,1%,1
2020-04-21,GOOGL,60.529774,2%,1
2020-04-21,GOOGL,59.912123,3%,1
2020-04-27,GOOGL,63.57273,1%,1
2020-04-27,GOOGL,62.930581,2%,1
2020-04-28,GOOGL,63.139726,1%,1
2020-04-28,GOOGL,62.501951,2%,1
2020-04-28,GOOGL,61.864176,3%,1
2020-04-28,GOOGL,61.226401,4%,1
2020-04-29,GOOGL,66.180591,1%,1
2020-05-01,GOOGL,65.151705,1%,1
2020-05-12,GOOGL,69.291322,1%,1
2020-05-12,GOOGL,68.59141,2%,1
2020-05-13,GOOGL,67.713816,1%,1
2020-05-13,GOOGL,67.029838,2%,1
2020-05-13,GOOGL,66.34586,3%,1
2020-05-21,GOOGL,69.427627,1%,1
2020-05-26,GOOGL,70.951505,1%,1
2020-05-27,GOOGL,69.870961,1%,1
2020-06-04,GOOGL,70.696619,1%,1
2020-06-04,GOOGL,69.982512,2%,1
2020-06-11,GOOGL,70.905738,1%,1
2020-06-11,GOOGL,70.189518,2%,1
2020-06-12,GOOGL,70.159305,1%,1
