Date,Symbol,Buy_Price,Buy_Level,Shares Purchased
2023-03-10,FBCG,22.918205,2%,1
2023-03-22,FBCG,24.377876,1%,1
2023-03-24,FBCG,24.229594,1%,1
2023-03-27,FBCG,24.308677,1%,1
2023-04-04,FBCG,25.277466,1%,1
2023-04-05,FBCG,24.911701,1%,1
2023-04-12,FBCG,24.990784,1%,1
2023-04-12,FBCG,24.738352,2%,1
2023-04-25,FBCG,24.704102,1%,1
2023-05-02,FBCG,25.237925,1%,1
2023-05-12,FBCG,25.791516,1%,1
2023-05-19,FBCG,26.740532,1%,1
2023-05-30,FBCG,28.005891,1%,1
2023-05-31,FBCG,27.551155,1%,1
2023-06-07,FBCG,28.292574,1%,1
2023-06-07,FBCG,28.006791,2%,1
2023-06-14,FBCG,28.865938,1%,1
2023-06-16,FBCG,29.488728,1%,1
2023-06-21,FBCG,28.984565,1%,1
2023-06-26,FBCG,28.786854,1%,1
2023-06-29,FBCG,29.063649,1%,1
2023-07-06,FBCG,29.231703,1%,1
2023-07-14,FBCG,30.625571,1%,1
2023-07-20,FBCG,30.823286,1%,1
2023-07-20,FBCG,30.51194,2%,1
2023-07-21,FBCG,30.49706,1%,1
2023-07-27,FBCG,30.862828,1%,1
2023-07-27,FBCG,30.551083,2%,1
2023-08-02,FBCG,30.516831,1%,1
2023-08-02,FBCG,30.20858,2%,1
2023-08-09,FBCG,30.121405,1%,1
2023-08-15,FBCG,29.834726,1%,1
2023-08-16,FBCG,29.528274,1%,1
2023-08-17,FBCG,29.281132,1%,1
2023-08-22,FBCG,29.646899,1%,1
2023-08-24,FBCG,30.151065,1%,1
2023-08-24,FBCG,29.846508,2%,1
2023-08-24,FBCG,29.541952,3%,1
2023-08-25,FBCG,29.251477,1%,1
2023-09-01,FBCG,30.7442,1%,1
2023-09-06,FBCG,30.516832,1%,1
2023-09-15,FBCG,30.101638,1%,1
2023-09-19,FBCG,29.617243,1%,1
2023-09-20,FBCG,29.597473,1%,1
2023-09-21,FBCG,28.727538,1%,1
2023-09-27,FBCG,28.312344,1%,1
2023-09-29,FBCG,28.885708,1%,1
2023-10-03,FBCG,28.697884,1%,1
2023-10-12,FBCG,29.706212,1%,1
2023-10-13,FBCG,29.627128,1%,1
2023-10-13,FBCG,29.327864,2%,1
2023-10-18,FBCG,29.22182,1%,1
2023-10-19,FBCG,29.083421,1%,1
2023-10-20,FBCG,28.757196,1%,1
2023-10-25,FBCG,28.559483,1%,1
2023-10-25,FBCG,28.271003,2%,1
2023-10-26,FBCG,27.867493,1%,1
2023-10-26,FBCG,27.586003,2%,1
