Date,Symbol,Buy_Price,Buy_Level
2020-08-11 00:00:00-04:00,SPLG,37.00466070614862,1.0000000000000009%
2020-09-03 00:00:00-04:00,SPLG,39.089037810650225,1.0000000000000009%
2020-09-03 00:00:00-04:00,SPLG,38.694199044886076,2.0000000000000018%
2020-09-03 00:00:00-04:00,SPLG,38.299360279121935,3.0000000000000027%
2020-09-04 00:00:00-04:00,SPLG,38.00478382256648,1.0000000000000009%
2020-09-04 00:00:00-04:00,SPLG,37.62089711728803,2.0000000000000018%
2020-09-04 00:00:00-04:00,SPLG,37.23701041200958,3.0000000000000027%
2020-09-08 00:00:00-04:00,SPLG,36.967266793809145,1.0000000000000009%
2020-09-10 00:00:00-04:00,SPLG,37.5467859221591,1.0000000000000009%
2020-09-10 00:00:00-04:00,SPLG,37.16752545829891,2.0000000000000018%
2020-09-11 00:00:00-04:00,SPLG,36.8831544285235,1.0000000000000009%
2020-09-18 00:00:00-04:00,SPLG,36.97662274603191,1.0000000000000009%
2020-09-18 00:00:00-04:00,SPLG,36.603121506173004,2.0000000000000018%
2020-09-21 00:00:00-04:00,SPLG,35.91831394617777,1.0000000000000009%
2020-09-23 00:00:00-04:00,SPLG,36.49068783137821,1.0000000000000009%
2020-09-23 00:00:00-04:00,SPLG,36.122095025000654,2.0000000000000018%
2020-10-06 00:00:00-04:00,SPLG,37.48529021156021,1.0000000000000009%
2020-10-14 00:00:00-04:00,SPLG,38.686319775548284,1.0000000000000009%
2020-10-19 00:00:00-04:00,SPLG,38.4329744432504,1.0000000000000009%
2020-10-19 00:00:00-04:00,SPLG,38.04476258018727,2.0000000000000018%
2020-10-26 00:00:00-04:00,SPLG,37.73863203849207,1.0000000000000009%
2020-10-28 00:00:00-04:00,SPLG,36.63143418442718,1.0000000000000009%
2020-10-30 00:00:00-04:00,SPLG,36.18104401430716,1.0000000000000009%
2020-11-09 00:00:00-05:00,SPLG,40.14069170594959,1.0000000000000009%
2020-11-09 00:00:00-05:00,SPLG,39.73523017356626,2.0000000000000018%
2020-11-12 00:00:00-05:00,SPLG,39.19300785248406,1.0000000000000009%
2020-11-18 00:00:00-05:00,SPLG,39.793518954082934,1.0000000000000009%
2020-11-30 00:00:00-05:00,SPLG,40.018703341267226,1.0000000000000009%
2020-12-09 00:00:00-05:00,SPLG,40.91009792512022,1.0000000000000009%
2020-12-14 00:00:00-05:00,SPLG,40.67552595599849,1.0000000000000009%
2020-12-18 00:00:00-05:00,SPLG,41.13529192869296,1.0000000000000009%
2021-01-04 00:00:00-05:00,SPLG,41.580062870052494,1.0000000000000009%
2021-01-04 00:00:00-05:00,SPLG,41.160062235001455,2.0000000000000018%
2021-01-25 00:00:00-05:00,SPLG,42.50343138539604,1.0000000000000009%
2021-01-27 00:00:00-05:00,SPLG,42.1076971831707,1.0000000000000009%
2021-01-27 00:00:00-05:00,SPLG,41.68236690859322,2.0000000000000018%
2021-01-29 00:00:00-05:00,SPLG,41.60832418163856,1.0000000000000009%
2021-02-10 00:00:00-05:00,SPLG,43.45507003041887,1.0000000000000009%
2021-02-23 00:00:00-05:00,SPLG,42.63534456054728,1.0000000000000009%
2021-02-25 00:00:00-05:00,SPLG,43.24778792626917,1.0000000000000009%
2021-02-25 00:00:00-05:00,SPLG,42.810941583579584,2.0000000000000018%
2021-02-26 00:00:00-05:00,SPLG,42.60707377712391,1.0000000000000009%
2021-03-03 00:00:00-05:00,SPLG,42.75782545887835,1.0000000000000009%
2021-03-04 00:00:00-05:00,SPLG,42.23018687013226,1.0000000000000009%
2021-03-04 00:00:00-05:00,SPLG,41.80361932598951,2.0000000000000018%
2021-03-05 00:00:00-05:00,SPLG,42.15482046347194,1.0000000000000009%
2021-03-05 00:00:00-05:00,SPLG,41.729014196164144,2.0000000000000018%
2021-04-22 00:00:00-04:00,SPLG,46.257943038783985,1.0000000000000009%
2021-05-04 00:00:00-04:00,SPLG,46.25794680595024,1.0000000000000009%
2021-05-10 00:00:00-04:00,SPLG,46.967274748844886,1.0000000000000009%
2021-05-12 00:00:00-04:00,SPLG,45.728303883810305,1.0000000000000009%
2021-06-16 00:00:00-04:00,SPLG,47.2320985989662,1.0000000000000009%
2021-07-16 00:00:00-04:00,SPLG,48.63695636334659,1.0000000000000009%
2021-09-10 00:00:00-04:00,SPLG,50.30721210426371,1.0000000000000009%
2021-09-14 00:00:00-04:00,SPLG,50.0035339115988,1.0000000000000009%
2021-09-20 00:00:00-04:00,SPLG,48.67650153548952,1.0000000000000009%
2021-09-28 00:00:00-04:00,SPLG,49.209522299975,1.0000000000000009%
2021-09-30 00:00:00-04:00,SPLG,48.80975925242793,1.0000000000000009%
2021-10-04 00:00:00-04:00,SPLG,48.476619949751324,1.0000000000000009%
2021-11-30 00:00:00-05:00,SPLG,51.72235468692209,1.0000000000000009%
2021-12-01 00:00:00-05:00,SPLG,51.65572830232791,1.0000000000000009%
2021-12-01 00:00:00-05:00,SPLG,51.133953268971055,2.0000000000000018%
2021-12-03 00:00:00-05:00,SPLG,51.4082492040355,1.0000000000000009%
2021-12-03 00:00:00-05:00,SPLG,50.88897395955029,2.0000000000000018%
2021-12-16 00:00:00-05:00,SPLG,52.91213411904182,1.0000000000000009%
2022-01-05 00:00:00-05:00,SPLG,53.607502212188486,1.0000000000000009%
2022-01-10 00:00:00-05:00,SPLG,51.99287125217893,1.0000000000000009%
2022-01-13 00:00:00-05:00,SPLG,53.04381138631064,1.0000000000000009%
2022-01-19 00:00:00-05:00,SPLG,51.46739341096203,1.0000000000000009%
2022-01-20 00:00:00-05:00,SPLG,50.96103846203969,1.0000000000000009%
2022-01-21 00:00:00-05:00,SPLG,50.053410500272996,1.0000000000000009%
2022-01-24 00:00:00-05:00,SPLG,48.524773145386334,1.0000000000000009%
2022-01-24 00:00:00-05:00,SPLG,48.03462392169556,2.0000000000000018%
2022-01-25 00:00:00-05:00,SPLG,48.66808080158796,1.0000000000000009%
2022-01-26 00:00:00-05:00,SPLG,49.53748845680301,1.0000000000000009%
2022-01-26 00:00:00-05:00,SPLG,49.037109785522176,2.0000000000000018%
2022-01-27 00:00:00-05:00,SPLG,49.241318899710606,1.0000000000000009%
2022-01-28 00:00:00-05:00,SPLG,48.60119469104856,1.0000000000000009%
2022-02-03 00:00:00-05:00,SPLG,50.683971574751745,1.0000000000000009%
2022-02-11 00:00:00-05:00,SPLG,50.48333957956833,1.0000000000000009%
2022-02-11 00:00:00-05:00,SPLG,49.97340685654238,2.0000000000000018%
2022-02-14 00:00:00-05:00,SPLG,49.413294337833506,1.0000000000000009%
2022-02-17 00:00:00-05:00,SPLG,49.82411436875049,1.0000000000000009%
2022-02-18 00:00:00-05:00,SPLG,49.136231958123716,1.0000000000000009%
2022-02-22 00:00:00-05:00,SPLG,48.543879720289716,1.0000000000000009%
2022-02-23 00:00:00-05:00,SPLG,48.610747313505435,1.0000000000000009%
2022-02-23 00:00:00-05:00,SPLG,48.11972966387407,2.0000000000000018%
2022-03-01 00:00:00-05:00,SPLG,48.897378564918064,1.0000000000000009%
2022-03-03 00:00:00-05:00,SPLG,49.5088310426541,1.0000000000000009%
2022-03-07 00:00:00-05:00,SPLG,48.50566168523197,1.0000000000000009%
2022-03-07 00:00:00-05:00,SPLG,48.015705506593264,2.0000000000000018%
2022-03-08 00:00:00-05:00,SPLG,47.148999879772305,1.0000000000000009%
2022-03-11 00:00:00-05:00,SPLG,48.11394904414423,1.0000000000000009%
2022-03-11 00:00:00-05:00,SPLG,47.62794955884984,2.0000000000000018%
2022-03-14 00:00:00-04:00,SPLG,47.27319133565867,1.0000000000000009%
2022-03-16 00:00:00-04:00,SPLG,48.305028258778236,1.0000000000000009%
2022-03-31 00:00:00-04:00,SPLG,51.6223046450649,1.0000000000000009%
2022-04-05 00:00:00-04:00,SPLG,51.30601783613741,1.0000000000000009%
2022-04-11 00:00:00-04:00,SPLG,50.06960907837391,1.0000000000000009%
2022-04-12 00:00:00-04:00,SPLG,49.925837076418254,1.0000000000000009%
2022-04-14 00:00:00-04:00,SPLG,49.9833488872151,1.0000000000000009%
2022-04-21 00:00:00-04:00,SPLG,50.539257983689,1.0000000000000009%
2022-04-21 00:00:00-04:00,SPLG,50.0287604282982,2.0000000000000018%
2022-04-22 00:00:00-04:00,SPLG,49.25492953322999,1.0000000000000009%
2022-04-22 00:00:00-04:00,SPLG,48.757404992490294,2.0000000000000018%
2022-04-25 00:00:00-04:00,SPLG,47.74057100966262,1.0000000000000009%
2022-04-26 00:00:00-04:00,SPLG,47.98976458970808,1.0000000000000009%
2022-04-26 00:00:00-04:00,SPLG,47.505019492842344,2.0000000000000018%
2022-04-28 00:00:00-04:00,SPLG,47.61596832525907,1.0000000000000009%
2022-04-29 00:00:00-04:00,SPLG,47.75974498114559,1.0000000000000009%
2022-04-29 00:00:00-04:00,SPLG,47.277323314669374,2.0000000000000018%
2022-05-02 00:00:00-04:00,SPLG,46.437072279584314,1.0000000000000009%
2022-05-05 00:00:00-04:00,SPLG,47.86516859221555,1.0000000000000009%
2022-05-05 00:00:00-04:00,SPLG,47.381682040779026,2.0000000000000018%
2022-05-05 00:00:00-04:00,SPLG,46.898195489342505,3.0000000000000027%
2022-05-06 00:00:00-04:00,SPLG,46.350814537106565,1.0000000000000009%
2022-05-09 00:00:00-04:00,SPLG,45.65113791767612,1.0000000000000009%
2022-05-09 00:00:00-04:00,SPLG,45.190015312447066,2.0000000000000018%
2022-05-10 00:00:00-04:00,SPLG,45.603221131855136,1.0000000000000009%
2022-05-10 00:00:00-04:00,SPLG,45.142582534563665,2.0000000000000018%
2022-05-11 00:00:00-04:00,SPLG,44.84604366141647,1.0000000000000009%
2022-05-12 00:00:00-04:00,SPLG,43.897171070872716,1.0000000000000009%
2022-05-18 00:00:00-04:00,SPLG,45.45944880431813,1.0000000000000009%
2022-05-18 00:00:00-04:00,SPLG,45.00026245275936,2.0000000000000018%
2022-05-18 00:00:00-04:00,SPLG,44.54107610120059,3.0000000000000027%
2022-05-20 00:00:00-04:00,SPLG,44.328473773645214,1.0000000000000009%
2022-05-20 00:00:00-04:00,SPLG,43.88071141229526,2.0000000000000018%
2022-05-20 00:00:00-04:00,SPLG,43.43294905094531,3.0000000000000027%
2022-05-24 00:00:00-04:00,SPLG,44.24220961392702,1.0000000000000009%
